42.8530197,-80.494812,1
42.8530388,-80.494972,1
42.8530426,-80.494972,1
42.8544273,-80.489487,1
42.8693542,-80.471451,1
42.8884201,-80.463104,1
42.9057808,-79.589104,1
42.9133606,-78.954842,1
42.9200516,-78.943626,1
42.9213028,-80.450089,1
42.9227448,-78.936897,1
42.9227867,-78.939407,1
42.9228096,-78.936913,1
42.9228973,-78.93808,1
42.9229012,-78.93808,1
42.9229012,-78.93988,1
42.9244766,-79.564743,1
42.9283333,-78.977959,1
42.9289322,-78.978317,1
42.9354935,-79.527992,1
42.9374084,-80.428558,1
42.9439163,-79.485077,1
42.9439392,-79.405296,1
42.9454117,-79.326164,1
42.9466934,-79.263649,1
42.9580612,-79.481445,1
42.9582787,-79.015038,1
42.9593391,-79.185722,1
42.9604874,-79.210648,1
42.9623985,-80.39843,1
42.9627151,-79.122681,1
42.9633179,-79.106133,1
42.963726,-79.049637,1
42.9654198,-79.03289,1
42.967308,-79.027626,1
42.9740295,-79.255035,1
42.9792786,-79.25869,1
42.9792786,-79.258698,1
42.9792786,-79.258705,1
42.9792824,-79.258698,1
42.9792862,-79.258705,1
42.9792862,-79.258705,1
42.9792862,-79.258705,1
42.97929,-79.258705,1
42.9792938,-79.258629,1
42.9793091,-79.258949,1
42.9795532,-79.25869,1
42.9840813,-79.23893,1
42.9850082,-80.389771,1
42.9877167,-79.258881,1
42.9914474,-79.253983,1
42.9934616,-79.237823,1
42.9935341,-79.235626,1
42.9935951,-79.225861,1
42.9945526,-79.222763,1
42.9993401,-79.252777,1
43.000515,-79.189659,1
43.0090408,-79.484596,1
43.0140648,-79.122505,1
43.0141182,-79.088066,1
43.0177002,-80.375893,1
43.0177383,-79.24971,1
43.0226631,-79.224777,1
43.0236244,-79.101196,1
43.0323715,-80.36496,1
43.0329323,-79.231987,1
43.0508461,-79.235207,1
43.0607719,-79.501854,1
43.0647316,-79.235039,1
43.0727806,-80.360657,1
43.0957947,-79.119164,1
43.0960007,-79.237053,1
43.0977402,-80.350792,1
43.0986938,-79.546455,1
43.1005859,-79.237389,1
43.1191063,-79.588776,1
43.1229668,-80.36129,0
43.1262093,-79.226578,0
43.1299095,-79.176376,0
43.1299133,-79.1791,0
43.1305733,-79.175255,0
43.1305733,-79.175285,0
43.1305771,-79.175278,0
43.1305809,-79.17524,0
43.1322403,-80.28215,0
43.1323242,-80.262604,0
43.132515,-80.28183,0
43.1325378,-80.281868,0
43.132576,-80.281555,0
43.1348801,-79.173615,0
43.1400948,-79.220909,0
43.1427612,-80.272598,0
43.1445732,-80.369934,0
43.1508217,-79.167747,0
43.150959,-79.266747,0
43.1517334,-80.260612,0
43.151947,-79.275543,0
43.1529007,-79.24543,0
43.1530724,-79.27491,0
43.1548157,-80.162613,0
43.1554985,-79.270775,0
43.1555023,-80.23777,0
43.1556282,-79.264214,0
43.156086,-79.161987,0
43.1561546,-79.26149,0
43.1564064,-79.260788,0
43.1568375,-79.271065,0
43.1582603,-79.237366,0
43.1600075,-80.210243,0
43.1601028,-80.232559,0
43.1606941,-79.254921,0
43.1630859,-80.370506,0
43.1634521,-80.242935,0
43.1641083,-80.274246,0
43.1656265,-79.568214,0
43.1673203,-80.275352,0
43.1679497,-80.190361,0
43.1685219,-79.232719,0
43.1685944,-79.212578,0
43.1689606,-79.2313,0
43.1696014,-79.283173,0
43.1704788,-80.317337,0
43.1717949,-80.243027,0
43.1732254,-80.24337,0
43.1763687,-80.098923,0
43.1766052,-79.210281,0
43.1767693,-79.563187,0
43.1768417,-79.56337,0
43.1768456,-79.563347,0
43.1768875,-79.209282,0
43.176899,-79.563423,0
43.1770134,-80.243454,0
43.1770401,-80.243446,0
43.1770477,-80.244019,0
43.179184,-79.351372,0
43.1792946,-79.304039,0
43.179821,-79.313057,0
43.1800232,-79.330444,0
43.1840744,-79.370995,0
43.1870117,-79.415451,0
43.1870193,-79.407852,0
43.1873207,-79.389565,0
43.1876526,-79.435814,0
43.1882019,-79.445251,0
43.189045,-79.471573,0
43.1893654,-79.512642,0
43.1894455,-79.520905,0
43.1898003,-80.02861,0
43.1915131,-80.025375,0
43.1922188,-80.038803,0
43.1927719,-79.394897,0
43.1927795,-79.39492,0
43.1937714,-79.541489,0
43.193821,-80.093697,0
43.1939545,-80.025757,0
43.1940613,-79.562401,0
43.1940994,-79.395264,0
43.1962051,-79.55043,0
43.1969147,-79.562103,0
43.1982651,-79.562065,0
43.1987915,-80.017693,0
43.200985,-79.569916,0
43.2044144,-79.992683,0
43.2110939,-79.611557,0
43.2138901,-79.966728,0
43.214695,-79.637794,0
43.216114,-79.633354,0
43.2207718,-79.651573,0
43.2210846,-79.65937,0
43.2212334,-79.65921,0
43.2214432,-79.655396,0
43.2214966,-79.696075,0
43.2242317,-79.665787,0
43.2261772,-79.714745,0
43.226326,-79.714615,0
43.2264519,-79.714554,0
43.2283211,-79.697739,0
43.2294006,-79.715683,0
43.2299652,-79.729736,0
43.2349129,-79.709923,0
43.2362175,-79.761772,0
43.2362747,-79.761749,0
43.2363091,-79.761749,0
43.2364082,-79.76165,0
43.2364349,-79.76162,0
43.2373085,-79.762383,0
43.2432594,-79.747108,0
43.244194,-79.749535,0
43.2447205,-79.939468,0
43.2448883,-79.788589,0
43.2452583,-79.752876,0
43.2474861,-79.75975,0
43.2484665,-79.760841,0
43.251461,-79.816269,0
43.2581863,-79.900925,0
43.2586861,-79.844398,0
43.2620544,-79.771187,0
43.2635651,-79.772385,0
43.2651138,-79.830673,0
43.276535,-79.892708,0
43.2808342,-79.787315,0
43.2893028,-79.791344,0
43.2893066,-79.791336,0
43.2893143,-79.791336,0
43.289463,-79.896889,0
43.2914124,-79.793289,0
43.3046532,-79.800941,0
43.3108788,-79.804008,0
43.3135338,-79.80545,0
43.3174591,-79.811493,0
43.3175964,-79.810867,0
43.3209152,-79.85054,0
43.3257294,-79.82402,0
43.3296051,-79.82312,0
43.330204,-79.818382,0
43.3385391,-79.829742,0
43.3412132,-79.823143,0
43.3439331,-79.818146,0
43.3480415,-79.809265,0
43.3524475,-79.804222,0
43.353466,-79.80201,0
43.3547592,-79.807999,0
43.3597221,-79.809914,0
43.359726,-79.809914,0
43.359726,-79.809937,0
43.3597298,-79.809914,0
43.3597298,-79.809937,0
43.3597336,-79.809921,0
43.3597336,-79.809944,0
43.3610611,-79.80323,0
43.3617058,-79.803581,0
43.3617134,-79.803589,0
43.3622398,-79.792305,0
43.3668518,-79.787857,0
43.3683395,-79.790878,0
43.3700943,-79.783646,0
43.3703613,-79.786827,0
43.3706741,-79.783997,0
43.3718262,-79.79567,0
43.3797722,-79.773109,0
43.3806152,-79.77269,0
43.3815651,-79.771744,0
43.3826447,-79.770424,0
43.3933678,-79.789848,0
43.3938751,-80.393738,0
43.3962212,-80.465294,0
43.3968925,-80.462631,0
43.3969002,-79.755058,0
43.398468,-80.323692,0
43.3984795,-80.323669,0
43.3985786,-79.753197,0
43.4000435,-80.440392,0
43.4031563,-79.748306,0
43.4034157,-80.485352,0
43.4036598,-79.747162,0
43.4061775,-80.469681,0
43.4066277,-79.743767,0
43.4068604,-79.807869,0
